Latitude,Longitude
441589.60,4478438.52
441713.60,4478491.52
442219.59,4478364.52
442237.59,4478376.52
435954.59,4469075.55
436038.59,4469012.55
435884.59,4468830.55
435883.59,4468918.55
437844.58,4469893.54
437857.58,4469910.54
438025.59,4470097.54
437928.59,4470061.54
437935.59,4470058.54
437854.59,4470078.54
437859.59,4470076.54
437857.59,4470181.54
437849.59,4470165.54
437922.59,4470182.54
438115.59,4470161.54
438115.59,4470161.54
438219.58,4470134.54
0.00,0.00
435990.59,4469189.55
436054.59,4469354.55
435924.59,4468928.55
436028.59,4468879.55
436004.59,4468592.55
436003.59,4468565.55
436414.59,4469119.55
436348.59,4469173.55
436518.59,4469123.55
437780.59,4470079.54
437793.59,4470055.54
438287.59,4470348.54
438054.59,4470296.54
438058.59,4470296.54
438072.59,4470296.54
438061.59,4470323.54
438125.59,4470299.54
438039.59,4470400.54
438107.59,4470403.54
437991.59,4470400.54
437969.59,4470365.54
435992.59,4468466.55
436676.59,4469250.55
437705.58,4469670.54
437531.58,4469561.54
437488.59,4469910.54
437855.59,4469972.54
437714.58,4469835.54
437947.59,4470330.54
437962.59,4470315.54
438056.59,4470363.54
438017.59,4470375.54
438056.59,4470335.54
438102.59,4470297.54
438013.59,4470305.54
438077.59,4470483.54
438137.59,4470453.54
438125.59,4470412.54
438095.59,4470419.54
438063.59,4470427.54
438029.59,4470455.54
438287.59,4470474.54
438314.59,4470582.54
438324.59,4470523.54
438324.59,4470502.54
438309.59,4470582.54
438258.59,4470582.54
438238.59,4470581.54
438195.59,4470581.54
438168.59,4470581.54
438327.59,4470655.54
438320.59,4470601.54
438317.59,4470829.54
438257.59,4470783.54
438234.59,4470846.54
438225.59,4470826.54
438177.59,4470726.54
438202.59,4470743.54
438293.59,4470600.54
438205.59,4470777.54
438205.59,4470777.54
438327.59,4470795.54
438494.59,4470504.53
438525.59,4470524.53
438572.59,4470586.53
438590.59,4470600.53
436512.60,4470159.55
436502.60,4470166.55
438040.60,4471556.54
439501.59,4471467.53
439612.59,4471669.53
438752.59,4471695.54
438763.59,4471789.54
439268.59,4471531.53
439075.59,4471997.53
438758.59,4471885.54
438256.60,4472016.54
437412.60,4471991.55
438458.59,4471667.54
437674.60,4471921.54
437774.60,4471880.54
437517.60,4471675.54
437392.60,4471426.54
436997.60,4470850.55
436960.60,4470760.55
436924.60,4470455.55
437746.60,4471031.54
438182.59,4470599.54
438123.59,4470598.54
438268.59,4470632.54
437807.60,4470947.54
437957.59,4470516.54
436422.59,4469344.55
436355.59,4469286.55
436025.59,4468608.55
436631.58,4468990.55
436612.58,4468983.55
436669.58,4468931.55
436554.58,4468773.55
436521.58,4468608.55
436452.58,4468623.55
436451.58,4468610.55
438126.59,4470625.54
438216.59,4470600.54
436106.59,4469457.55
435573.60,4469359.56
435565.60,4469361.56
435556.60,4469363.56
435478.60,4469290.56
435863.59,4468920.55
436010.59,4468690.55
437363.60,4470768.54
435884.60,4469325.56
437041.58,4468883.54
437041.58,4468883.54
439263.59,4471812.53
438978.59,4470806.53
439236.59,4471998.53
438906.59,4470871.53
437146.60,4470600.54
438884.59,4470881.53
438988.59,4472133.54
438966.59,4472185.54
436728.58,4469018.55
437025.59,4469968.55
436669.58,4469019.55
436394.60,4470118.55
436430.60,4469980.55
436431.60,4469986.55
437787.58,4469541.54
436617.60,4470128.55
435633.60,4469421.56
437533.60,4470938.54
438642.59,4471479.54
438645.59,4471488.54
436095.60,4469786.55
438495.60,4471867.54
436389.59,4469213.55
437836.60,4471071.54
439957.59,4471603.53
436010.59,4468674.55
438208.59,4470832.54
439543.59,4471480.53
439628.59,4471424.53
435751.60,4469351.56
437752.60,4471745.54
438211.58,4469458.54
437141.59,4469924.54
435868.58,4468213.55
435630.59,4468232.56
439215.59,4471263.53
435244.59,4468518.56
435261.59,4468578.56
435275.59,4468530.56
437480.60,4470771.54
437320.60,4471348.54
438866.59,4471609.53
438205.59,4470822.54
438140.58,4469452.54
435512.59,4468613.56
435492.59,4468243.56
438728.59,4470806.53
438472.59,4471090.54
437088.60,4470919.55
438559.59,4471447.54
436868.60,4471058.55
436914.60,4470697.55
437116.58,4468591.54
436206.59,4469233.55
436774.60,4470955.55
435875.59,4468666.55
435218.59,4468178.56
435396.59,4468630.56
438798.59,4470691.53
438437.58,4469540.53
438746.60,4472387.54
437543.58,4469585.54
438316.25,4471057.66
436189.60,4470455.55
437862.60,4470996.54
437852.60,4470988.54
437890.60,4471002.54
436020.59,4468552.55
437086.59,4469785.54
437444.59,4469788.54
438318.59,4470429.54
437657.59,4469874.54
436692.58,4468609.55
435518.59,4468126.56
436155.58,4468190.55
436197.58,4468187.55
435193.59,4468433.56
435668.59,4468189.55
435666.59,4468161.55
435699.59,4468225.55
435755.59,4468221.55
435736.59,4468222.55
437022.58,4469371.54
436033.59,4468461.55
435409.59,4468134.56
438770.57,4469395.53
438770.57,4469395.53
435180.59,4468428.56
436561.58,4468818.55
438398.60,4472850.54
436028.58,4468396.55
438627.60,4472203.54
438627.60,4472203.54
436085.58,4468196.55
436095.58,4468195.55
435778.58,4468139.55
435780.58,4468152.55
443192.55,4469964.49
443497.57,4471964.49
443497.57,4471964.49
443497.57,4471964.49
443497.57,4471964.49
444031.54,4469206.48
443279.55,4469873.49
443279.55,4469873.49
443279.55,4469873.49
443279.55,4469873.49
443279.55,4469873.49
443279.55,4469873.49
443279.55,4469873.49
443279.55,4469873.49
443279.55,4469873.49
443279.55,4469873.49
443279.55,4469873.49
443279.55,4469873.49
443192.55,4469964.49
443327.57,4471838.49
443352.56,4470724.49
443352.56,4470724.49
443428.56,4470678.49
443428.56,4470678.49
443428.56,4470678.49
443428.56,4470678.49
444551.55,4470968.47
444551.55,4470968.47
444551.55,4470968.47
444551.55,4470968.47
444752.55,4470246.47
444752.55,4470246.47
444752.55,4470246.47
444752.55,4470246.47
444752.55,4470246.47
445564.54,4470571.46
445564.54,4470571.46
445564.54,4470571.46
445564.54,4470571.46
445564.54,4470571.46
445564.54,4470571.46
445564.54,4470571.46
445564.54,4470571.46
445564.54,4470571.46
445699.55,4471100.46
443428.56,4470678.49
443428.56,4470678.49
443428.56,4470678.49
443428.56,4470678.49
444551.55,4470968.47
444551.55,4470968.47
444551.55,4470968.47
442694.58,4474412.50
442637.57,4472731.50
442710.58,4474619.50
442710.58,4474619.50
442333.58,4473108.51
442727.57,4472539.50
442727.57,4472539.50
442974.57,4472361.50
444551.55,4470968.47
444551.55,4470968.47
444551.55,4470968.47
445699.55,4471100.46
445699.55,4471100.46
445044.55,4471153.47
445062.55,4471180.47
445062.55,4471180.47
444354.56,4471518.48
444354.56,4471518.48
444161.56,4471628.48
444161.56,4471628.48
444161.56,4471628.48
444161.56,4471628.48
443873.56,4472096.49
443873.56,4472096.49
443873.56,4472096.49
443873.56,4472096.49
443873.56,4472096.49
439189.59,4471163.53
439189.59,4471163.53
438758.59,4470937.53
438698.59,4470781.53
438698.59,4470781.53
438698.59,4470781.53
438698.59,4470781.53
438698.59,4470781.53
438698.59,4470781.53
438698.59,4470781.53
442375.59,4478503.52
442342.60,4478640.52
442139.60,4478858.52
442135.60,4478858.52
442196.60,4478826.52
441694.60,4478735.52
441702.60,4478751.52
441791.60,4478770.52
441771.60,4478754.52
441770.60,4478728.52
443873.56,4472096.49
443873.56,4472096.49
443873.56,4472096.49
443873.56,4472096.49
443873.56,4472096.49
0.00,0.00
0.00,0.00
443862.57,4472695.49
443862.57,4472695.49
444161.56,4471628.48
444161.56,4471628.48
444161.56,4471628.48
446834.54,4470791.44
446834.54,4470791.44
443862.57,4472695.49
443862.57,4472695.49
443862.57,4472695.49
443862.57,4472695.49
443862.57,4472695.49
443862.57,4472695.49
446834.54,4470791.44
446834.54,4470791.44
446834.54,4470791.44
446834.54,4470791.44
446834.54,4470791.44
446834.54,4470791.44
446834.54,4470791.44
441701.60,4478798.52
441737.60,4478810.52
441703.60,4478823.52
441619.60,4478644.53
441701.60,4478790.52
441589.60,4478620.53
441561.60,4479037.53
442365.59,4478327.51
442354.60,4478600.52
446834.54,4470791.44
446834.54,4470791.44
446834.54,4470791.44
443798.55,4470278.48
443798.55,4470278.48
443798.55,4470278.48
443798.55,4470278.48
443798.55,4470278.48
442379.59,4478475.52
442191.60,4478576.52
442240.60,4478640.52
442238.60,4478715.52
441694.60,4478728.52
441807.60,4478879.52
441800.60,4478315.52
441656.60,4479108.53
441579.60,4479213.53
445500.55,4470776.46
445500.55,4470776.46
445500.55,4470776.46
445500.55,4470776.46
445497.55,4470753.46
445497.55,4470753.46
443862.57,4472695.49
443862.57,4472695.49
443862.57,4472695.49
443862.57,4472695.49
443862.57,4472695.49
443862.57,4472695.49
446834.54,4470791.44
446834.54,4470791.44
446834.54,4470791.44
446834.54,4470791.44
446834.54,4470791.44
446834.54,4470791.44
444407.56,4471544.48
444407.56,4471544.48
443798.55,4470278.48
443798.55,4470278.48
443798.55,4470278.48
445497.55,4470753.46
443367.56,4470537.49
443367.56,4470537.49
443367.56,4470537.49
443367.56,4470537.49
443367.56,4470537.49
443367.56,4470537.49
443367.56,4470537.49
443367.56,4470537.49
445156.55,4470724.46
446846.54,4470782.44
446846.54,4470782.44
446846.54,4470782.44
438832.59,4471286.53
438832.59,4471286.53
439019.59,4472005.53
439396.59,4472047.53
439396.59,4472047.53
439521.59,4471445.53
439521.59,4471445.53
439521.59,4471445.53
437446.60,4471982.55
441676.60,4479295.53
441676.60,4479298.53
441625.60,4479400.53
441642.60,4479399.53
441723.60,4479018.53
441764.60,4479166.53
441725.60,4479173.53
441703.60,4479269.53
441705.60,4479308.53
441712.60,4479392.53
441780.60,4479322.53
441696.60,4479202.53
441785.60,4478933.52
441785.60,4479170.53
441803.60,4479168.53
441798.60,4479075.52
441825.60,4479074.52
441866.60,4479070.52
437446.60,4471982.55
437446.60,4471982.55
437446.60,4471982.55
437446.60,4471982.55
437349.60,4471455.54
437349.60,4471455.54
437349.60,4471455.54
437349.60,4471455.54
437349.60,4471455.54
446846.54,4470782.44
446846.54,4470782.44
446846.54,4470782.44
446846.54,4470782.44
446846.54,4470782.44
446846.54,4470782.44
446846.54,4470782.44
446846.54,4470782.44
441757.60,4479247.53
443168.59,4479132.51
443345.60,4479367.51
443191.60,4479443.51
443190.60,4479219.51
441864.60,4478995.52
441842.60,4479106.52
441866.60,4479229.52
441800.60,4478994.52
446846.54,4470782.44
446846.54,4470782.44
446846.54,4470782.44
446846.54,4470782.44
443315.56,4470178.49
443270.56,4470162.49
442574.56,4470089.50
442927.56,4470303.50
442939.56,4470339.50
442143.60,4478944.52
441973.60,4479071.52
441900.60,4479034.52
441900.60,4479026.52
441975.60,4479379.52
441992.60,4479429.52
442287.60,4479464.52
441947.60,4479554.52
442055.60,4479534.52
437349.60,4471455.54
437349.60,4471455.54
437349.60,4471455.54
439019.59,4472005.53
439019.59,4472005.53
437024.60,4471244.55
437024.60,4471244.55
437024.60,4471244.55
437024.60,4471244.55
442262.60,4479165.52
442229.60,4479529.52
442085.60,4479429.52
442094.60,4479428.52
441734.60,4479463.53
441766.60,4479460.53
441755.60,4479443.53
442367.60,4479585.52
442622.60,4479172.51
442627.60,4479199.51
437024.60,4471244.55
436973.60,4470966.55
436973.60,4470966.55
436973.60,4470966.55
437024.60,4471244.55
437024.60,4471244.55
436798.60,4470833.55
436798.60,4470833.55
436798.60,4470833.55
442381.60,4478939.52
0.00,0.00
442597.60,4479056.51
442585.60,4479058.51
442604.60,4478977.51
442460.60,4478910.52
442704.60,4478921.51
442645.60,4478973.51
442650.60,4479021.51
442997.56,4470458.49
442995.56,4470452.49
442994.56,4470451.49
442951.56,4470405.50
442954.56,4470412.50
442937.56,4470375.50
442938.56,4470379.50
442881.56,4470375.50
442877.56,4470477.50
442829.56,4470459.50
443027.56,4470649.50
443034.56,4470657.49
442964.56,4470545.50
443024.56,4470735.50
442949.56,4470627.50
442951.56,4470631.50
442939.56,4470666.50
442914.56,4470626.50
442953.56,4470529.50
442791.56,4470492.50
443953.54,4469209.48
444010.54,4469280.48
444075.54,4469376.48
444060.54,4469396.48
444002.55,4469541.48
443471.55,4469951.49
443331.55,4469700.49
442936.56,4470696.50
442844.56,4470530.50
443220.56,4470926.49
443107.56,4470878.49
443933.54,4469172.48
443852.54,4469423.48
443980.54,4469246.48
444083.55,4469616.48
444073.55,4469584.48
443948.54,4469449.48
444003.54,4469442.48
443404.55,4469941.49
443309.56,4470146.49
443206.55,4469901.49
443141.57,4471074.49
443003.57,4471213.50
443171.57,4471018.49
443366.56,4470717.49
443371.56,4470724.49
443356.56,4470671.49
443237.56,4470495.49
443435.56,4470711.49
443422.56,4470692.49
443154.57,4471314.49
443133.57,4471335.49
443065.57,4471282.50
443053.57,4471331.50
443099.57,4471465.50
443025.57,4471482.50
443018.57,4471535.50
443057.57,4471517.50
443079.57,4471518.50
443062.57,4471431.50
442997.57,4471606.50
442961.57,4471707.50
443097.57,4471643.50
443133.57,4471585.50
443099.57,4471865.50
443145.57,4471797.50
443158.57,4471909.50
443123.57,4471951.50
443107.57,4471897.50
0.00,0.00
443165.57,4471767.49
443192.57,4471768.49
443129.57,4471732.50
443185.57,4471748.49
443311.57,4472094.49
443259.57,4472065.49
443267.57,4472060.49
443267.57,4472060.49
443170.57,4472026.50
443213.57,4472026.49
443327.57,4472061.49
443167.57,4471978.50
443152.57,4471983.50
443179.57,4471974.49
443247.57,4471946.49
443185.57,4471986.49
443432.57,4472009.49
0.00,0.00
443507.57,4471957.49
443376.57,4471819.49
443296.57,4471974.49
443289.57,4471954.49
443359.57,4471873.49
443407.57,4471853.49
443434.57,4471840.49
443323.57,4471928.49
443420.57,4471888.49
443441.57,4471879.49
443447.57,4471877.49
443398.57,4471998.49
443337.57,4471954.49
443374.57,4471950.49
443376.57,4471926.49
443208.57,4471778.49
443214.57,4471751.49
443258.57,4471737.49
443239.57,4471785.49
443385.57,4471682.49
443443.57,4471660.49
443428.57,4471676.49
443186.57,4471709.49
443183.57,4471699.49
443268.57,4471720.49
443268.57,4471720.49
443408.57,4471610.49
443246.57,4471623.49
443173.57,4471667.49
443146.57,4471578.49
443224.57,4471573.49
443211.57,4471260.49
443340.56,4471176.49
443237.57,4471044.49
443431.56,4471191.49
443493.56,4471483.49
443472.56,4471172.49
443454.56,4471435.49
443452.56,4471430.49
443504.56,4471316.49
443539.56,4471299.49
443387.57,4471498.49
443316.57,4471418.49
443435.57,4471557.49
443475.56,4471552.49
443431.56,4471427.49
443419.56,4471401.49
443435.56,4471440.49
443584.56,4471628.49
443648.56,4471596.49
443655.56,4471590.49
443655.56,4471590.49
443610.57,4471885.49
443509.57,4471904.49
443500.57,4471892.49
443621.56,4471878.49
443576.56,4471801.49
443542.57,4471908.49
443557.56,4471766.49
443666.56,4471846.49
443762.56,4471758.49
443537.56,4471678.49
443599.56,4471491.49
443486.56,4471571.49
443513.56,4471526.49
443481.56,4470969.49
443498.56,4471035.49
443479.56,4470906.49
443451.56,4470808.49
443461.56,4470748.49
443365.56,4470822.49
443374.56,4470984.49
443489.56,4470865.49
443218.56,4470848.49
442706.60,4479060.51
442700.60,4479060.51
442713.60,4479016.51
442956.59,4478888.51
443322.59,4479016.50
443323.59,4479028.50
443296.60,4479369.51
442517.60,4479911.52
442500.60,4479883.52
442513.60,4479887.52
443187.56,4470860.49
443278.56,4470891.49
443122.56,4470799.49
443227.56,4470916.49
443252.56,4470924.49
443138.56,4470738.49
443184.56,4470707.49
443171.56,4470693.49
443164.56,4470633.49
442145.60,4479875.52
442165.60,4479875.52
442197.60,4479944.52
442627.60,4480317.52
442628.60,4480311.52
442453.60,4479622.52
442401.60,4479601.52
442577.60,4479500.52
442608.60,4479120.51
443234.56,4470763.49
443329.56,4470752.49
443320.56,4470826.49
443232.56,4470679.49
443308.56,4470857.49
443359.56,4470799.49
443313.56,4470642.49
443370.56,4470786.49
444309.56,4470860.48
442279.60,4479037.52
442448.60,4478909.52
442451.60,4478909.52
442706.60,4478938.51
442762.60,4478997.51
442651.60,4479673.52
442783.60,4479689.51
443025.60,4479396.51
443117.59,4479069.51
442612.60,4480368.52
441874.61,4480123.53
441821.60,4479894.53
441815.60,4479918.53
441781.60,4479784.53
441781.60,4479784.53
441784.60,4479785.53
441881.60,4479942.53
441884.61,4480010.53
444317.56,4470882.48
444083.56,4470672.48
444341.55,4470572.48
443664.55,4470045.48
443664.55,4470045.48
443326.56,4470557.49
443333.56,4470569.49
443316.56,4470543.49
443356.56,4470575.49
443342.56,4470547.49
443378.56,4470607.49
443442.56,4470699.49
443401.56,4470397.49
443487.56,4470665.49
443727.56,4470744.49
443705.56,4470474.48
443549.56,4470345.49
443543.56,4470339.49
443532.56,4470329.49
443769.56,4471308.49
443727.56,4471245.49
443787.56,4471496.49
443782.56,4471487.49
443801.56,4471490.49
443390.56,4470623.49
443525.56,4470603.49
443546.56,4470562.49
443631.56,4470490.49
443637.56,4470438.49
443445.56,4470356.49
443407.56,4470303.49
443915.56,4470989.48
443900.56,4470995.48
443854.56,4471003.48
443799.56,4471349.49
443848.56,4471195.48
441884.61,4480041.53
441659.61,4479945.53
441707.61,4480116.53
441727.61,4480178.53
441780.61,4480153.53
441796.61,4480213.53
441797.61,4480217.53
441749.61,4480383.53
441757.61,4480420.53
443836.56,4471437.48
443805.56,4471393.49
443764.56,4471532.49
443642.56,4471483.49
444842.55,4470368.47
444820.55,4470354.47
445162.54,4470324.46
445091.54,4470295.46
445105.54,4470250.46
445228.54,4470406.46
445283.54,4470357.46
445146.55,4470549.46
445141.55,4470548.46
445533.54,4470404.46
445565.54,4470366.46
445709.54,4470479.46
445586.54,4470613.46
445673.55,4471314.46
445518.55,4471361.46
445722.55,4471293.46
445734.55,4471160.46
445567.55,4471171.46
445614.55,4471194.46
445614.55,4471186.46
445686.55,4471091.46
445473.55,4471125.46
445449.55,4471405.46
445456.55,4471415.46
445433.55,4471665.46
445503.55,4471624.46
445424.55,4471618.46
445466.55,4471602.46
443835.56,4471728.49
443729.56,4471688.49
443871.56,4471703.48
443937.56,4471657.48
443959.56,4471623.48
443846.56,4471587.48
443922.56,4471529.48
443918.56,4471524.48
443917.56,4471521.48
444115.56,4471249.48
444508.55,4470940.47
444550.55,4470944.47
444541.55,4470806.47
444542.55,4470745.47
445578.54,4470599.46
445581.54,4470597.46
445434.54,4470569.46
445526.54,4470574.46
445278.55,4470934.46
445657.54,4470655.46
443954.56,4471616.48
443900.56,4471536.48
443893.56,4471688.48
443976.56,4471609.48
443971.56,4471600.48
443964.56,4471591.48
444219.56,4471380.48
444210.56,4471357.48
444503.56,4471357.48
444530.56,4471280.47
444447.55,4470783.48
444460.55,4470832.48
444478.55,4470914.48
445464.55,4470697.46
445577.55,4470891.46
445535.55,4470848.46
445642.55,4470889.46
445883.55,4471159.46
445793.55,4471179.46
445867.55,4471115.46
445839.55,4471245.46
445945.55,4471281.45
446059.54,4471177.45
446083.55,4471392.45
445942.55,4471452.45
445588.55,4471251.46
445647.55,4471247.46
445605.55,4471271.46
445174.55,4470983.47
443086.60,4479405.51
443048.60,4479340.51
443101.60,4479381.51
441978.61,4480119.53
441901.60,4479978.53
441822.61,4480631.53
441933.61,4480618.53
441933.61,4480618.53
441842.61,4480626.53
445106.55,4471203.47
445026.55,4471071.47
445195.55,4471124.47
444988.55,4471059.47
444982.55,4470988.47
444961.55,4471011.47
444974.55,4471031.47
444977.55,4470732.47
444886.55,4470676.47
444854.55,4470814.47
445017.55,4470662.47
444999.55,4470612.47
445010.55,4470640.47
444857.55,4470602.47
444816.55,4470755.47
444820.55,4470776.47
444798.55,4470492.47
444805.55,4470497.47
444732.55,4470409.47
444828.55,4470427.47
444958.55,4470550.47
444920.55,4470567.47
444771.55,4470832.47
444724.55,4470837.47
444617.55,4470612.47
444687.55,4470826.47
444647.55,4470875.47
444651.55,4470800.47
444585.55,4470786.47
445646.55,4471562.46
445147.55,4471002.47
445213.55,4471012.46
445164.55,4470927.47
445038.55,4471144.47
445017.55,4471110.47
445015.55,4471106.47
445160.55,4471123.47
445158.55,4471059.47
444586.55,4470827.47
444598.55,4470838.47
444586.55,4470834.47
444595.55,4470409.47
444656.55,4470890.47
444665.55,4470930.47
444778.55,4471068.47
444905.55,4470993.47
444871.55,4471012.47
444871.55,4471012.47
444765.55,4471019.47
444745.55,4470865.47
444729.55,4470962.47
444819.55,4470887.47
444878.55,4470880.47
445081.55,4470749.47
444944.55,4471030.47
445032.55,4471231.47
445020.55,4471282.47
444973.55,4471287.47
444821.55,4471236.47
444708.56,4471686.47
444708.56,4471686.47
444818.56,4471718.47
444872.56,4471734.47
443589.57,4471930.49
443599.57,4471943.49
443669.56,4471939.49
443702.56,4472063.49
443281.57,4472186.49
444802.56,4471614.47
444969.55,4471475.47
444769.56,4471852.47
445183.55,4471837.47
444433.56,4471445.48
444108.56,4471567.48
444219.56,4471677.48
443753.56,4471816.49
443780.56,4471797.49
443878.56,4471729.48
443897.56,4471716.48
443964.56,4471669.48
443970.56,4471665.48
443779.56,4471851.49
443775.56,4471846.49
444076.56,4471747.48
444111.56,4471734.48
444036.56,4471778.48
444085.56,4471758.48
443979.56,4471746.48
444092.56,4471807.48
444830.56,4471816.47
444876.56,4471911.47
444899.14,4471890.39
444230.56,4471701.48
444402.56,4471449.48
444039.56,4471616.48
444001.56,4471683.48
443993.56,4471694.48
444115.56,4471617.48
443951.56,4471710.48
444045.56,4471832.48
443885.56,4471802.48
444004.56,4471776.48
444188.56,4471727.48
443724.56,4471837.49
443726.56,4471835.49
443759.56,4471846.49
443737.56,4471876.49
443779.56,4471872.49
443796.56,4471928.49
443688.56,4471977.49
443941.56,4471968.48
443958.56,4471961.48
443965.56,4471958.48
443965.56,4471958.48
443970.56,4471951.48
443938.56,4471917.48
443952.56,4471988.48
443770.56,4472164.49
443837.56,4472238.49
443837.56,4472238.49
443874.56,4472228.49
443916.56,4472168.48
443931.56,4472232.48
444659.56,4472228.47
444572.56,4472183.48
444518.56,4472230.48
444690.56,4472274.47
444602.56,4472426.48
444694.56,4472415.47
444461.56,4472714.48
444468.56,4472680.48
444492.56,4472623.48
444188.56,4472363.48
444174.56,4472329.48
444290.56,4472369.48
444058.56,4472364.48
444180.56,4472420.48
444023.56,4472463.48
443270.57,4472209.49
0.00,0.00
444891.55,4471455.47
444970.55,4471444.47
445021.55,4471429.47
443025.56,4470415.49
443018.56,4470401.49
443066.56,4470386.49
443064.56,4470384.49
443005.56,4470263.49
442984.56,4470263.49
442990.56,4470275.49
443095.56,4470372.49
443054.56,4470477.49
443032.56,4470473.49
443103.56,4470502.49
443107.56,4470519.49
444269.56,4472720.48
444250.56,4472660.48
444074.56,4472741.48
444148.56,4472724.48
444145.56,4472726.48
444170.56,4472717.48
444256.56,4472837.48
444229.56,4472885.48
436798.60,4470833.55
436798.60,4470833.55
436798.60,4470833.55
436798.60,4470833.55
436798.60,4470833.55
436798.60,4470833.55
436798.60,4470833.55
436798.60,4470833.55
443914.57,4472755.49
443882.57,4472739.49
443883.57,4472830.49
443959.57,4472717.48
443620.57,4472628.49
443714.57,4472714.49
443713.57,4472740.49
443510.57,4472502.49
443506.57,4472602.49
436798.60,4470833.55
438004.59,4470508.54
438004.59,4470508.54
438004.59,4470508.54
435767.59,4468920.56
435767.59,4468920.56
435767.59,4468920.56
435767.59,4468920.56
435767.59,4468920.56
443606.57,4472591.49
443696.57,4472568.49
443778.57,4472367.49
443739.57,4472439.49
443904.56,4472446.49
443941.56,4472478.48
443950.56,4472548.48
443905.71,4472352.11
443923.56,4472373.48
437739.58,4469867.54
436593.59,4469872.55
436593.59,4469872.55
436242.59,4469477.55
436242.59,4469477.55
435979.59,4469201.55
435979.59,4469201.55
435979.59,4469201.55
437971.59,4470368.54
443700.57,4472239.49
443725.57,4472263.49
444334.56,4472885.48
444371.56,4472784.48
444022.57,4472814.48
443684.57,4472700.49
443547.57,4472551.49
443583.57,4472586.49
443583.57,4472586.49
443514.57,4472483.49
443562.57,4472540.49
443839.57,4472485.49
443718.57,4472174.49
443670.57,4472204.49
443731.57,4472188.49
443462.57,4472424.49
443592.57,4472185.49
443586.57,4472210.49
443576.57,4472213.49
443406.57,4472296.49
443614.57,4472218.49
443619.57,4472407.49
443442.57,4472402.49
443553.57,4472424.49
443328.57,4472236.49
443582.57,4472024.49
443458.57,4472023.49
443428.57,4472074.49
443112.56,4470542.49
443085.56,4470534.49
442995.56,4470498.50
443030.56,4470568.49
443034.56,4470534.49
443352.57,4471384.49
443096.57,4471417.50
443443.57,4472117.49
443262.57,4471428.49
445291.54,4470317.46
443708.57,4472689.49
443697.57,4472661.49
443869.57,4472631.49
443826.57,4472695.49
443000.56,4470579.50
443120.57,4471941.50
443308.56,4471164.49
443559.56,4471099.49
443292.56,4470677.49
443672.56,4471600.49
445881.55,4471507.46
0.00,0.00
444076.56,4471646.48
443811.57,4472741.49
443867.57,4472828.49
443821.57,4472740.49
445151.55,4471793.47
444712.55,4471156.47
443110.56,4470287.49
442948.56,4470474.50
443371.57,4471868.49
443426.36,4471929.59
443426.36,4471929.59
443382.57,4471741.49
443395.57,4471753.49
444077.56,4472216.48
442786.56,4470529.50
442781.56,4470623.50
443348.57,4472263.49
442560.56,4470149.50
444846.55,4470315.47
444660.55,4470270.47
443759.56,4470477.48
443459.56,4470219.49
443456.56,4470215.49
443986.55,4470192.48
444226.55,4469888.48
443793.55,4470382.48
443661.55,4470219.48
443929.55,4469942.48
443806.55,4470334.48
443806.55,4470334.48
443936.56,4471279.48
443934.56,4471297.48
443755.56,4470557.48
443525.56,4470326.49
443909.55,4470137.48
444486.55,4470079.47
444324.55,4470149.48
444179.55,4469950.48
444040.55,4470279.48
444441.55,4470319.47
444553.56,4471763.48
443189.55,4469375.49
444794.55,4471362.47
444138.56,4470723.48
444138.56,4470723.48
444045.56,4470691.48
444640.55,4470279.47
446905.54,4470599.44
443377.57,4472356.49
444890.55,4471352.47
444328.54,4469729.47
445016.55,4471522.47
444745.56,4471550.47
445024.55,4471468.47
443645.55,4470229.49
443726.55,4470196.48
443737.55,4470190.48
443861.55,4470193.48
444124.55,4470323.48
444399.55,4470121.47
444447.55,4470472.47
444337.55,4470165.48
444535.55,4470274.47
444501.55,4470275.47
444330.55,4470277.48
443105.55,4469436.49
444117.55,4470127.48
443628.56,4470409.49
447032.54,4470859.44
444442.55,4470771.48
445700.55,4471527.46
443349.56,4470692.49
443812.56,4471921.49
443401.57,4472298.49
443404.56,4470426.49
443404.56,4470426.49
443357.56,4470360.49
437971.59,4470368.54
437971.59,4470368.54
437971.59,4470368.54
437971.59,4470368.54
435644.60,4469471.56
435644.60,4469471.56
435644.60,4469471.56
435644.60,4469471.56
435644.60,4469471.56
443352.56,4470356.49
443569.57,4471999.49
443565.57,4471990.49
444315.56,4471001.48
443484.57,4472046.49
444611.55,4470903.47
443505.56,4471495.49
443507.56,4471490.49
443474.56,4470461.49
435644.60,4469471.56
438452.59,4471497.54
438452.59,4471497.54
438452.59,4471497.54
438452.59,4471497.54
438452.59,4471497.54
438452.59,4471497.54
437339.60,4470902.54
437345.60,4470909.54
443471.56,4470464.49
446182.54,4470407.45
443561.57,4471982.49
446212.54,4470180.45
445239.55,4471161.46
445304.55,4470993.46
443810.56,4471856.49
443396.57,4472257.49
444136.56,4471516.48
437339.60,4470902.54
437339.60,4470902.54
437339.60,4470902.54
437339.60,4470902.54
437339.60,4470902.54
437339.60,4470902.54
437367.57,4468536.54
437367.57,4468536.54
437367.57,4468536.54
437367.57,4468536.54
437367.57,4468536.54
437367.57,4468536.54
437367.57,4468536.54
437367.57,4468536.54
437367.57,4468536.54
437367.57,4468536.54
437367.57,4468536.54
437367.57,4468536.54
445079.55,4470596.47
445056.55,4470582.47
441900.56,4469970.51
441900.56,4469970.51
